ID	count	% overlapping fragments on this gene	TE superfamily	NBPS	gene length	percOfGeneLengthOverlappingTEsuperfam	Products
ACHA01MRNA0024888	3	0.0135636133465955	Rex-Babar	3558	14402	24.704902096931	Retinoid isomerohydrolase; 
ACHA01MRNA0002042	1	0.00452120444886518	Rex-Babar	1021	4144	24.6380308880309	E3 ubiquitin-protein ligase DZIP3; 
ACHA01MRNA0011197	1	0.00452120444886518	Rex-Babar	3282	13327	24.6266976813987	Afadin; 
ACHA01MRNA0029631	16	0.0723392711818428	Rex-Babar	4945	20088	24.6166865790522	CD81 antigen; 
ACHA01MRNA0021996	3	0.0135636133465955	Rex-Babar	2537	10314	24.5976342834982	Latent-transforming growth factor beta-binding protein 4; 
ACHA01MRNA0005364	2	0.00904240889773036	Rex-Babar	856	3495	24.4921316165951	NA
ACHA01MRNA0009969	9	0.0406908400397866	Rex-Babar	998	4075	24.4907975460123	T-cell acute lymphocytic leukemia protein 2; 
ACHA01MRNA0028591	2	0.00904240889773036	Rex-Babar	2989	12209	24.4819395527889	Leucine zipper putative tumor suppressor 1; 
ACHA01MRNA0013781	1	0.00452120444886518	Rex-Babar	1491	6097	24.4546498277842	Retinol dehydrogenase 13; 
ACHA01MRNA0021298	6	0.0271272266931911	Rex-Babar	1540	6301	24.4405649896842	Secretory phospholipase A2 receptor; 
ACHA01MRNA0018819	1	0.00452120444886518	Rex-Babar	534	2186	24.4281793229643	Proteasome subunit beta type-3; 
ACHA01MRNA0018563	1	0.00452120444886518	Rex-Babar	625	2566	24.35697583788	Transcription factor IIIB 90 kDa subunit; 
ACHA01MRNA0038072	10	0.0452120444886518	Rex-Babar	2327	9566	24.3257369851558	Tyrosine-protein phosphatase Lar; 
ACHA01MRNA0007787	3	0.0135636133465955	Rex-Babar	2215	9127	24.2686534458201	cAMP-regulated phosphoprotein 19; 
ACHA01MRNA0018988	1	0.00452120444886518	Rex-Babar	1147	4742	24.1881062842682	ATP synthase mitochondrial F1 complex assembly factor 2; 
ACHA01MRNA0014686	1	0.00452120444886518	Rex-Babar	780	3236	24.1038318912237	Diencephalon/mesencephalon homeobox protein 1; 
ACHA01MRNA0006126	24	0.108508906772764	Rex-Babar	5346	22203	24.0778273206323	Leucine-rich repeat neuronal protein 1; 
ACHA01MRNA0002133	1	0.00452120444886518	Rex-Babar	832	3460	24.0462427745665	Cholesteryl ester transfer protein; 
ACHA01MRNA0000289	4	0.0180848177954607	Rex-Babar	1886	7871	23.9613772074705	Plexin-A1; 
ACHA01MRNA0011415	1	0.00452120444886518	Rex-Babar	1415	5915	23.9222316145393	Transmembrane protein 5; 
ACHA01MRNA0037460	5	0.0226060222443259	Rex-Babar	1080	4518	23.9043824701195	von Willebrand factor A domain-containing protein 8; 
ACHA01MRNA0015448	3	0.0135636133465955	Rex-Babar	6273	26259	23.8889523591911	Pyrimidine-nucleoside phosphorylase; 
ACHA01MRNA0028929	2	0.00904240889773036	Rex-Babar	1219	5110	23.8551859099804	Carbonic anhydrase 15; 
ACHA01MRNA0001622	5	0.0226060222443259	Rex-Babar	2752	11553	23.8206526443348	Nucleolar protein 7; 
ACHA01MRNA0034200	1	0.00452120444886518	Rex-Babar	1420	5962	23.8175109023818	Neuronal pentraxin-2; 
ACHA01MRNA0016003	2	0.00904240889773036	Rex-Babar	1892	7976	23.7211634904714	Rho guanine nucleotide exchange factor 1; 
ACHA01MRNA0039902	7	0.0316484311420562	Rex-Babar	1351	5696	23.7183988764045	Transmembrane protein 244; 
ACHA01MRNA0012547	2	0.00904240889773036	Rex-Babar	1434	6046	23.7181607674496	Putative fatty-acid--CoA ligase fadD21; 
ACHA01MRNA0039099	1	0.00452120444886518	Rex-Babar	717	3033	23.6399604352127	Zinc finger protein 541; 
ACHA01MRNA0025871	4	0.0180848177954607	Rex-Babar	1406	5959	23.5945628461151	Ultraviolet-B receptor UVR8; 
ACHA01MRNA0013049	1	0.00452120444886518	Rex-Babar	936	3978	23.5294117647059	Protein Wnt-1; 
ACHA01MRNA0011372	1	0.00452120444886518	Rex-Babar	706	3003	23.5098235098235	Transmembrane protein 132E; 
ACHA01MRNA0000412	2	0.00904240889773036	Rex-Babar	236	1004	23.5059760956175	Protein ABHD12B; 
ACHA01MRNA0006806	1	0.00452120444886518	Rex-Babar	317	1354	23.4121122599705	Coagulation factor IX; 
ACHA01MRNA0006460	3	0.0135636133465955	Rex-Babar	3059	13069	23.4065345474022	NA
ACHA01MRNA0011596	3	0.0135636133465955	Rex-Babar	1196	5120	23.359375	FRAS1-related extracellular matrix protein 1; 
ACHA01MRNA0038475	3	0.0135636133465955	Rex-Babar	4007	17157	23.3548988750947	AN1-type zinc finger protein 2A; 
ACHA01MRNA0036606	1	0.00452120444886518	Rex-Babar	1236	5309	23.2812205688454	NA
ACHA01MRNA0024488	2	0.00904240889773036	Rex-Babar	1585	6816	23.2541079812207	Unconventional myosin-VI; 
ACHA01MRNA0040129	1	0.00452120444886518	Rex-Babar	996	4291	23.2113726404102	Poly [ADP-ribose] polymerase 12; 
ACHA01MRNA0028332	4	0.0180848177954607	Rex-Babar	940	4063	23.1356140782673	Fibronectin type III domain-containing protein 7; 
ACHA01MRNA0029412	3	0.0135636133465955	Rex-Babar	2506	10839	23.1202140418858	Kelch-like protein 12; 
ACHA01MRNA0034135	2	0.00904240889773036	Rex-Babar	802	3476	23.07249712313	Probable trafficking protein particle complex subunit 13 homolog; 
ACHA01MRNA0017270	1	0.00452120444886518	Rex-Babar	694	3013	23.0335214072353	Ras-related protein Rab-11A; 
ACHA01MRNA0014309	3	0.0135636133465955	Rex-Babar	548	2383	22.9962232480067	tRNA-splicing endonuclease subunit Sen2-1; 
ACHA01MRNA0016140	1	0.00452120444886518	Rex-Babar	681	2962	22.9912221471978	Actin-related protein 2/3 complex subunit 1; 
ACHA01MRNA0024564	2	0.00904240889773036	Rex-Babar	2004	8721	22.9790161678707	WD repeat-containing protein 5B; 
ACHA01MRNA0000286	1	0.00452120444886518	Rex-Babar	1181	5141	22.9721843999222	WAP four-disulfide core domain protein 18; 
ACHA01MRNA0030272	3	0.0135636133465955	Rex-Babar	1054	4589	22.9679668773153	DEAD-box ATP-dependent RNA helicase 1; 
ACHA01MRNA0030291	4	0.0180848177954607	Rex-Babar	1735	7563	22.940632024329	Coiled-coil domain-containing protein 112; 
ACHA01MRNA0033624	7	0.0316484311420562	Rex-Babar	2773	12089	22.9382082885268	Protein unc-13 homolog B; 
ACHA01MRNA0000428	1	0.00452120444886518	Rex-Babar	1089	4752	22.9166666666667	Insulin-degrading enzyme; 
ACHA01MRNA0016781	1	0.00452120444886518	Rex-Babar	1713	7478	22.9071944370152	NA
ACHA01MRNA0018158	3	0.0135636133465955	Rex-Babar	3310	14452	22.9034043730971	Nucleoside diphosphate kinase A2; 
ACHA01MRNA0030157	3	0.0135636133465955	Rex-Babar	1846	8063	22.8947042043904	Transmembrane emp24 domain-containing protein 5; 
ACHA01MRNA0013742	2	0.00904240889773036	Rex-Babar	705	3083	22.8673370094064	Complement C3; 
ACHA01MRNA0035003	6	0.0271272266931911	Rex-Babar	1975	8640	22.8587962962963	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B beta isoform; 
ACHA01MRNA0000972	3	0.0135636133465955	Rex-Babar	1581	6919	22.8501228501229	Protein FAM171A2; 
ACHA01MRNA0035745	2	0.00904240889773036	Rex-Babar	1158	5070	22.8402366863905	von Willebrand factor A domain-containing protein 7; 
ACHA01MRNA0030094	3	0.0135636133465955	Rex-Babar	3605	15819	22.7890511410329	Proline-rich protein 5; 
ACHA01MRNA0006252	2	0.00904240889773036	Rex-Babar	393	1725	22.7826086956522	Protein Red; 
ACHA01MRNA0006803	3	0.0135636133465955	Rex-Babar	4738	20803	22.7755612171321	CDK-activating kinase assembly factor MAT1; 
ACHA01MRNA0032783	1	0.00452120444886518	Rex-Babar	1803	7920	22.7651515151515	Segment polarity protein dishevelled homolog DVL-3; 
ACHA01MRNA0033769	2	0.00904240889773036	Rex-Babar	849	3745	22.6702269692924	Aggrecan core protein; 
ACHA01MRNA0019591	4	0.0180848177954607	Rex-Babar	1805	7967	22.6559558177482	Fat storage-inducing transmembrane protein 2; 
ACHA01MRNA0039448	5	0.0226060222443259	Rex-Babar	723	3192	22.6503759398496	Nuclear protein localization protein 4; 
ACHA01MRNA0037547	1	0.00452120444886518	Rex-Babar	317	1400	22.6428571428571	Perlucin; 
ACHA01MRNA0039623	1	0.00452120444886518	Rex-Babar	731	3232	22.6175742574257	Mesothelin; 
ACHA01MRNA0012514	3	0.0135636133465955	Rex-Babar	3069	13571	22.6143983494216	Sulfatase-modifying factor 2; 
ACHA01MRNA0019493	1	0.00452120444886518	Rex-Babar	381	1686	22.5978647686833	Uncharacterized protein KIAA0513; 
ACHA01MRNA0031989	2	0.00904240889773036	Rex-Babar	2200	9755	22.5525371604305	NA
ACHA01MRNA0014900	1	0.00452120444886518	Rex-Babar	652	2900	22.4827586206897	Nuclear receptor subfamily 1 group D member 1; 
ACHA01MRNA0012816	4	0.0180848177954607	Rex-Babar	1461	6499	22.4803815971688	DNA damage-inducible transcript 4 protein; 
ACHA01MRNA0012190	2	0.00904240889773036	Rex-Babar	1131	5039	22.4449295495138	Kinesin-like protein KIF11; 
ACHA01MRNA0035472	2	0.00904240889773036	Rex-Babar	1058	4718	22.4247562526494	Raftlin-2; 
ACHA01MRNA0007268	1	0.00452120444886518	Rex-Babar	1311	5849	22.4140878782698	Protein FAM60A; 
ACHA01MRNA0011101	1	0.00452120444886518	Rex-Babar	1414	6309	22.4124266920273	Transmembrane protein 5; 
ACHA01MRNA0002977	1	0.00452120444886518	Rex-Babar	644	2874	22.4077940153097	Protein tweety homolog 3; 
ACHA01MRNA0019452	2	0.00904240889773036	Rex-Babar	2279	10174	22.4002358954197	Usherin; 
ACHA01MRNA0005378	4	0.0180848177954607	Rex-Babar	2837	12671	22.3897087838371	Dimethylaniline monooxygenase [N-oxide-forming] 2; 
ACHA01MRNA0017318	4	0.0180848177954607	Rex-Babar	3738	16737	22.3337515683814	Ubiquitin carboxyl-terminal hydrolase 30; 
ACHA01MRNA0018318	1	0.00452120444886518	Rex-Babar	245	1097	22.3336371923428	Cleavage and polyadenylation specificity factor subunit 1; 
ACHA01MRNA0030905	3	0.0135636133465955	Rex-Babar	2055	9203	22.3296751059437	PHD finger protein 20; 
ACHA01MRNA0031804	2	0.00904240889773036	Rex-Babar	3199	14332	22.3206809935808	Collectin-12; 
ACHA01MRNA0032138	3	0.0135636133465955	Rex-Babar	1022	4580	22.3144104803493	DEAD-box ATP-dependent RNA helicase 1; 
ACHA01MRNA0030501	2	0.00904240889773036	Rex-Babar	1639	7352	22.2932535364527	Probable prolyl 4-hydroxylase 9; 
ACHA01MRNA0027974	1	0.00452120444886518	Rex-Babar	677	3038	22.2843976300198	NA
ACHA01MRNA0019202	7	0.0316484311420562	Rex-Babar	2517	11315	22.2448077772868	MAP kinase-activated protein kinase 2; 
ACHA01MRNA0014459	1	0.00452120444886518	Rex-Babar	1863	8396	22.1891376846117	Protein SOGA3; 
ACHA01MRNA0020230	3	0.0135636133465955	Rex-Babar	2552	11503	22.1855168216987	Band 7 protein AGAP004871; 
ACHA01MRNA0023626	2	0.00904240889773036	Rex-Babar	1868	8434	22.1484467631017	Neuronal acetylcholine receptor subunit beta-3; 
ACHA01MRNA0022584	2	0.00904240889773036	Rex-Babar	4707	21277	22.1224796728862	POC1 centriolar protein homolog A; 
ACHA01MRNA0034639	3	0.0135636133465955	Rex-Babar	2062	9321	22.1220899045167	AMSH-like protease; 
ACHA01MRNA0036395	7	0.0316484311420562	Rex-Babar	2051	9279	22.1036749649747	Cytospin-B; 
ACHA01MRNA0018269	1	0.00452120444886518	Rex-Babar	464	2104	22.0532319391635	Fibroblast growth factor 6; 
ACHA01MRNA0022265	1	0.00452120444886518	Rex-Babar	1877	8513	22.0486315047574	Nucleolar GTP-binding protein 2; 
ACHA01MRNA0036001	1	0.00452120444886518	Rex-Babar	2483	11281	22.010460065597	Organic cation transporter protein; 
ACHA01MRNA0019065	2	0.00904240889773036	Rex-Babar	931	4235	21.9834710743802	SEC14 domain and spectrin repeat-containing protein 1-B; 
ACHA01MRNA0036520	2	0.00904240889773036	Rex-Babar	808	3676	21.9804134929271	Tripartite motif-containing protein 65; 
ACHA01MRNA0037089	2	0.00904240889773036	Rex-Babar	1990	9055	21.976808393153	Kelch-like protein 12; 
ACHA01MRNA0022875	1	0.00452120444886518	Rex-Babar	1158	5274	21.9567690557452	High affinity immunoglobulin epsilon receptor subunit alpha; 
ACHA01MRNA0006561	3	0.0135636133465955	Rex-Babar	3399	15502	21.9262030705715	Angiotensin-converting enzyme; 
ACHA01MRNA0006780	1	0.00452120444886518	Rex-Babar	1491	6803	21.9168014111421	Visual system homeobox 2; 
ACHA01MRNA0007955	9	0.0406908400397866	Rex-Babar	2354	10741	21.916022716693	ELAV-like protein 2; 
ACHA01MRNA0006402	1	0.00452120444886518	Rex-Babar	1439	6601	21.7997273140433	Chromatin complexes subunit BAP18; 
ACHA01MRNA0008482	1	0.00452120444886518	Rex-Babar	1762	8105	21.739666872301	B9 domain-containing protein 2; 
ACHA01MRNA0002973	1	0.00452120444886518	Rex-Babar	565	2604	21.6973886328725	Telomeric repeat-binding factor 2; 
ACHA01MRNA0006343	7	0.0316484311420562	Rex-Babar	8680	40034	21.6815706649348	NA
ACHA01MRNA0001129	1	0.00452120444886518	Rex-Babar	670	3096	21.640826873385	Hyaluronidase-3; 
ACHA01MRNA0022026	2	0.00904240889773036	Rex-Babar	1317	6090	21.6256157635468	Galactose-specific lectin nattectin; 
ACHA01MRNA0000074	1	0.00452120444886518	Rex-Babar	925	4280	21.6121495327103	Voltage-dependent calcium channel subunit alpha-2/delta-3; 
ACHA01MRNA0027147	1	0.00452120444886518	Rex-Babar	677	3134	21.6017868538609	Patatin-like phospholipase domain-containing protein 5; 
ACHA01MRNA0025297	1	0.00452120444886518	Rex-Babar	669	3102	21.5667311411992	Potassium voltage-gated channel subfamily H member 1; 
ACHA01MRNA0028721	1	0.00452120444886518	Rex-Babar	1853	8642	21.4417958805832	Inactive rhomboid protein 1; 
ACHA01MRNA0010928	2	0.00904240889773036	Rex-Babar	1002	4675	21.4331550802139	Probable prefoldin subunit 5; 
ACHA01MRNA0008605	2	0.00904240889773036	Rex-Babar	605	2825	21.4159292035398	Unconventional myosin-Ic; 
ACHA01MRNA0029292	3	0.0135636133465955	Rex-Babar	2687	12557	21.3984231902524	Saxitoxin and tetrodotoxin-binding protein 2; 
ACHA01MRNA0001858	3	0.0135636133465955	Rex-Babar	3416	15981	21.3753832676303	40S ribosomal protein S17; 
ACHA01MRNA0031296	2	0.00904240889773036	Rex-Babar	934	4375	21.3485714285714	Probable palmitoyltransferase ZDHHC12; 
ACHA01MRNA0013919	3	0.0135636133465955	Rex-Babar	1082	5073	21.3286024048886	Ubiquitin carboxyl-terminal hydrolase 43; 
ACHA01MRNA0016673	1	0.00452120444886518	Rex-Babar	2467	11582	21.3002935589708	Carcinoembryonic antigen-related cell adhesion molecule 5; 
ACHA01MRNA0004849	1	0.00452120444886518	Rex-Babar	2425	11393	21.284999561134	Rho guanine nucleotide exchange factor 33; 
ACHA01MRNA0022528	4	0.0180848177954607	Rex-Babar	3636	17090	21.275599765945	Epidermal retinol dehydrogenase 2; 
ACHA01MRNA0031076	2	0.00904240889773036	Rex-Babar	556	2630	21.1406844106464	Angiotensin-converting enzyme 2; 
ACHA01MRNA0016970	3	0.0135636133465955	Rex-Babar	907	4293	21.127416724901	Normal mucosa of esophagus-specific gene 1 protein; 
ACHA01MRNA0007688	1	0.00452120444886518	Rex-Babar	190	900	21.1111111111111	RING finger protein 224; 
ACHA01MRNA0001464	2	0.00904240889773036	Rex-Babar	844	4004	21.0789210789211	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3; 
ACHA01MRNA0021281	1	0.00452120444886518	Rex-Babar	1551	7360	21.0733695652174	Bcl-2-related ovarian killer protein homolog B; 
ACHA01MRNA0036448	1	0.00452120444886518	Rex-Babar	1380	6553	21.0590569204944	Protein 4.1; 
ACHA01MRNA0033767	1	0.00452120444886518	Rex-Babar	2030	9642	21.0537232939224	Probable V-type proton ATPase subunit H 2; 
ACHA01MRNA0024553	1	0.00452120444886518	Rex-Babar	1826	8678	21.041714680802	Potential E3 ubiquitin-protein ligase ariadne-2; 
ACHA01MRNA0040517	6	0.0271272266931911	Rex-Babar	4372	20807	21.012159369443	Serum amyloid P-component; 
ACHA01MRNA0018313	1	0.00452120444886518	Rex-Babar	3259	15518	21.0014177084676	Probable ATP-dependent DNA helicase HFM1; 
ACHA01MRNA0012657	1	0.00452120444886518	Rex-Babar	665	3168	20.9911616161616	Uncharacterized protein KIAA1143 homolog; 
ACHA01MRNA0000864	38	0.171805769056877	Rex-Babar	1766	8415	20.9863339275104	Poly(U)-binding-splicing factor PUF60-B; 
ACHA01MRNA0031576	2	0.00904240889773036	Rex-Babar	1143	5452	20.964783565664	Copine-2; 
ACHA01MRNA0023714	1	0.00452120444886518	Rex-Babar	1545	7380	20.9349593495935	Heterogeneous nuclear ribonucleoprotein U-like protein 2; 
ACHA01MRNA0015782	4	0.0180848177954607	Rex-Babar	1204	5754	20.9245742092457	Bifunctional apoptosis regulator; 
ACHA01MRNA0022374	1	0.00452120444886518	Rex-Babar	531	2538	20.9219858156028	ALX homeobox protein 1; 
ACHA01MRNA0029535	2	0.00904240889773036	Rex-Babar	3379	16169	20.898014719525	Pigment epithelium-derived factor; 
ACHA01MRNA0026725	2	0.00904240889773036	Rex-Babar	879	4207	20.8937485143808	Myosin IB heavy chain; 
ACHA01MRNA0009061	2	0.00904240889773036	Rex-Babar	2010	9630	20.8722741433022	Phosphotriesterase-related protein; 
ACHA01MRNA0036958	4	0.0180848177954607	Rex-Babar	1066	5109	20.8651399491094	Putative protein arginine N-methyltransferase 9; 
ACHA01MRNA0022431	6	0.0271272266931911	Rex-Babar	3030	14526	20.8591491119372	Synaptic vesicle glycoprotein 2C; 
ACHA01MRNA0024966	2	0.00904240889773036	Rex-Babar	1184	5685	20.8267370272647	MAM domain-containing protein 2; 
ACHA01MRNA0028748	1	0.00452120444886518	Rex-Babar	1024	4918	20.8214721431476	Glycosyltransferase-like domain-containing protein 1; 
ACHA01MRNA0018708	1	0.00452120444886518	Rex-Babar	496	2387	20.7792207792208	Claspin; 
ACHA01MRNA0036065	2	0.00904240889773036	Rex-Babar	1271	6125	20.7510204081633	Collagen alpha-2(IX) chain; 
ACHA01MRNA0012014	4	0.0180848177954607	Rex-Babar	2022	9761	20.7150906669399	F-box only protein 43; 
ACHA01MRNA0013197	4	0.0180848177954607	Rex-Babar	1199	5792	20.7009668508287	Eukaryotic translation initiation factor 4E-binding protein 3; 
ACHA01MRNA0030555	1	0.00452120444886518	Rex-Babar	578	2795	20.6797853309481	Growth hormone secretagogue receptor type 1; 
ACHA01MRNA0021828	1	0.00452120444886518	Rex-Babar	449	2174	20.6531738730451	Protein ABHD1; 
ACHA01MRNA0024171	6	0.0271272266931911	Rex-Babar	2687	13028	20.6248081056187	Uncharacterized protein C2orf80; 
ACHA01MRNA0002877	4	0.0180848177954607	Rex-Babar	2525	12270	20.5786471067645	SLAIN motif-containing protein 1; 
ACHA01MRNA0003960	5	0.0226060222443259	Rex-Babar	3876	18893	20.5155348541788	Putative surface protein bspA-like; 
ACHA01MRNA0002702	1	0.00452120444886518	Rex-Babar	1189	5802	20.4929334712168	Probable serine/threonine-protein kinase WNK11; 
ACHA01MRNA0017375	3	0.0135636133465955	Rex-Babar	1785	8717	20.4772284042675	Sialic acid-binding Ig-like lectin 6; 
ACHA01MRNA0001987	4	0.0180848177954607	Rex-Babar	4384	21475	20.4144353899884	Carbonic anhydrase 15; 
ACHA01MRNA0009072	2	0.00904240889773036	Rex-Babar	1707	8378	20.3747911195989	Forkhead box protein N4; 
ACHA01MRNA0019085	4	0.0180848177954607	Rex-Babar	3739	18364	20.3604879111305	Phosducin-like protein 3; 
ACHA01MRNA0033202	9	0.0406908400397866	Rex-Babar	2383	11722	20.3292953420918	Vam6/Vps39-like protein; 
ACHA01MRNA0020848	2	0.00904240889773036	Rex-Babar	332	1636	20.2933985330073	Galactose-specific lectin nattectin; 
ACHA01MRNA0025662	1	0.00452120444886518	Rex-Babar	359	1772	20.2595936794582	Solute carrier family 13 member 5; 
ACHA01MRNA0007478	24	0.108508906772764	Rex-Babar	2908	14399	20.1958469338148	Multidrug resistance-associated protein 9; 
ACHA01MRNA0002434	2	0.00904240889773036	Rex-Babar	2502	12403	20.1725389018786	AP2-associated protein kinase 1; 
ACHA01MRNA0007731	8	0.0361696355909214	Rex-Babar	3838	19029	20.1692154080614	von Willebrand factor; 
ACHA01MRNA0000045	7	0.0316484311420562	Rex-Babar	1162	5770	20.1386481802426	Slit homolog 2 protein; 
ACHA01MRNA0018485	1	0.00452120444886518	Rex-Babar	147	730	20.1369863013699	Stereoselective keto-reductase af490; 
ACHA01MRNA0013856	1	0.00452120444886518	Rex-Babar	1158	5753	20.1286285416305	tRNA (guanine(37)-N1)-methyltransferase; 
ACHA01MRNA0023324	4	0.0180848177954607	Rex-Babar	1041	5186	20.0732741997686	Sorting nexin-25; 
ACHA01MRNA0015708	1	0.00452120444886518	Rex-Babar	716	3570	20.0560224089636	Protein limb expression 1 homolog; 
ACHA01MRNA0007945	7	0.0316484311420562	Rex-Babar	2227	11123	20.0215769127034	Peroxisome biogenesis factor 1; 
ACHA01MRNA0020713	3	0.0135636133465955	Rex-Babar	2004	10017	20.0059898173106	Insulin; 
ACHA01MRNA0010601	3	0.0135636133465955	Rex-Babar	5742	28713	19.997910354195	Intersectin-1; 
ACHA01MRNA0034635	8	0.0361696355909214	Rex-Babar	2445	12257	19.9477849392184	Voltage-dependent calcium channel gamma-5 subunit; 
ACHA01MRNA0028821	1	0.00452120444886518	Rex-Babar	826	4142	19.9420569773057	Piezo-type mechanosensitive ion channel component; 
ACHA01MRNA0019698	1	0.00452120444886518	Rex-Babar	2210	11107	19.8973620239489	A-kinase anchor protein 17A; 
ACHA01MRNA0015496	1	0.00452120444886518	Rex-Babar	1497	7528	19.8857598299681	UHRF1-binding protein 1-like; 
ACHA01MRNA0024544	2	0.00904240889773036	Rex-Babar	514	2593	19.8225993058234	WD repeat-containing protein 5; 
ACHA01MRNA0028350	1	0.00452120444886518	Rex-Babar	644	3254	19.7910264290104	L-dopachrome tautomerase; 
ACHA01MRNA0020497	1	0.00452120444886518	Rex-Babar	3296	16667	19.7756044879102	RuvB-like 1; 
ACHA01MRNA0023797	1	0.00452120444886518	Rex-Babar	1740	8804	19.7637437528396	Transferrin receptor protein 1; 
ACHA01MRNA0004411	3	0.0135636133465955	Rex-Babar	2924	14805	19.7500844309355	Differentially expressed in FDCP 6 homolog; 
ACHA01MRNA0014729	2	0.00904240889773036	Rex-Babar	1231	6249	19.6991518642983	Protocadherin beta-7; 
ACHA01MRNA0017841	1	0.00452120444886518	Rex-Babar	2308	11717	19.6978748826491	Glutamyl aminopeptidase; 
ACHA01MRNA0004600	3	0.0135636133465955	Rex-Babar	1879	9561	19.6527559878674	Serine/threonine-protein kinase Sgk3; 
ACHA01MRNA0024884	2	0.00904240889773036	Rex-Babar	1442	7341	19.6431003950415	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1; 
